restaurant_id,house_no,street_name,[street_name],city_name,[city_name],_,_,_
3045,4635,clayton rd,clayton:::rd:::,concord,concord:::,_,_,_
3046,20050,highway 40,highway:::40:::,crockett,crockett:::,_,_,_
3047,7547,donegal dr,donegal:::dr:::,cupertino,cupertino:::,_,_,_
3048,20956,homestead rd # a,homestead:::rd:::#:::a:::,cupertino,cupertino:::,_,_,_
3049,22382,homestead rd,homestead:::rd:::,cupertino,cupertino:::,_,_,_
3050,20588,stevens creek blvd,stevens:::creek:::blvd:::,cupertino,cupertino:::,_,_,_
3051,10074,e estates dr,e:::estates:::dr:::,cupertino,cupertino:::,_,_,_
3052,10145,n. deanza blvd,n.:::deanza:::blvd:::,cupertino,cupertino:::,_,_,_
3053,19740,stevens creek blvd,stevens:::creek:::blvd:::,cupertino,cupertino:::,_,_,_
3054,83,skyline plz,skyline:::plz:::,daly city,daly:::city:::,_,_,_
3055,6811,mission st,mission:::st:::,daly city,daly:::city:::,_,_,_
3056,427,gellert blvd,gellert:::blvd:::,daly city,daly:::city:::,_,_,_
3057,2368,junipero serra blvd,junipero:::serra:::blvd:::,daly city,daly:::city:::,_,_,_
3058,6127,mission st,mission:::st:::,daly city,daly:::city:::,_,_,_
3059,3446,camino tassajara,camino:::tassajara:::,danville,danville:::,_,_,_
3060,105,& d town & country dr,&:::d:::town:::&:::country:::dr:::,danville,danville:::,_,_,_
3061,150,hartz ave,hartz:::ave:::,danville,danville:::,_,_,_
3062,59,danville sq,danville:::sq:::,danville,danville:::,_,_,_
3063,426,diablo rd,diablo:::rd:::,danville,danville:::,_,_,_
3064,7200,regional st,regional:::st:::,dublin,dublin:::,_,_,_
3065,6608,dublin blvd,dublin:::blvd:::,dublin,dublin:::,_,_,_
3066,8925,san ramon rd,san:::ramon:::rd:::,dublin,dublin:::,_,_,_
3067,7111,village pky,village:::pky:::,dublin,dublin:::,_,_,_
3068,7150,village pky,village:::pky:::,dublin,dublin:::,_,_,_
3069,7265,regional st,regional:::st:::,dublin,dublin:::,_,_,_
3070,1972,university ave,university:::ave:::,east palo alto,east:::palo:::alto:::,_,_,_
3071,7516,fairmount ave,fairmount:::ave:::,el cerrito,el:::cerrito:::,_,_,_
3072,10140,san pablo ave,san:::pablo:::ave:::,el cerrito,el:::cerrito:::,_,_,_
3073,11265,san pablo ave # a,san:::pablo:::ave:::#:::a:::,el cerrito,el:::cerrito:::,_,_,_
3074,225,el cerrito plz,el:::cerrito:::plz:::,el cerrito,el:::cerrito:::,_,_,_
3075,10350,san pablo ave,san:::pablo:::ave:::,el cerrito,el:::cerrito:::,_,_,_
3076,10443,san pablo ave,san:::pablo:::ave:::,el cerrito,el:::cerrito:::,_,_,_
3077,10675,san pablo ave,san:::pablo:::ave:::,el cerrito,el:::cerrito:::,_,_,_
3078,11760,san pablo ave ste c,san:::pablo:::ave:::ste:::c:::,el cerrito,el:::cerrito:::,_,_,_
3079,10264,san pablo ave,san:::pablo:::ave:::,el cerrito,el:::cerrito:::,_,_,_
3080,3340,san pablo dam rd ste f,san:::pablo:::dam:::rd:::ste:::f:::,el sobrante,el:::sobrante:::,_,_,_
3081,5047,appian way,appian:::way:::,el sobrante,el:::sobrante:::,_,_,_
3082,1310,67th st,67th:::st:::,emeryville,emeryville:::,_,_,_
3083,3199,powell st,powell:::st:::,emeryville,emeryville:::,_,_,_
3084,3986,adeline st,adeline:::st:::,emeryville,emeryville:::,_,_,_
3085,3986,adeline st,adeline:::st:::,emeryville,emeryville:::,_,_,_
3086,5800,shellmound st,shellmound:::st:::,emeryville,emeryville:::,_,_,_
3087,2731,n texas st,n:::texas:::st:::,fairfield,fairfield:::,_,_,_
3088,2731,n texas st,n:::texas:::st:::,fairfield,fairfield:::,_,_,_
3089,715,jackson st,jackson:::st:::,fairfield,fairfield:::,_,_,_
3090,594,parker rd,parker:::rd:::,fairfield,fairfield:::,_,_,_
3091,2401,waterman blvdsuite 7,waterman:::blvdsuite:::7:::,fairfield,fairfield:::,_,_,_
3092,1955,w texas st,w:::texas:::st:::,fairfield,fairfield:::,_,_,_
3093,1972,n texas st # a,n:::texas:::st:::#:::a:::,fairfield,fairfield:::,_,_,_
3094,4437,central pl,central:::pl:::,fairfield,fairfield:::,_,_,_
3095,739,w texas st,w:::texas:::st:::,fairfield,fairfield:::,_,_,_
3096,2703,n texas st,n:::texas:::st:::,fairfield,fairfield:::,_,_,_
3097,2155,n texas st,n:::texas:::st:::,fairfield,fairfield:::,_,_,_
3098,3073,travis blvd,travis:::blvd:::,fairfield,fairfield:::,_,_,_
3099,844,texas st,texas:::st:::,fairfield,fairfield:::,_,_,_
3100,1343,oliver rd,oliver:::rd:::,fairfield,fairfield:::,_,_,_
3101,219,w texas st,w:::texas:::st:::,fairfield,fairfield:::,_,_,_
3102,1500,oliver rd ste l,oliver:::rd:::ste:::l:::,fairfield,fairfield:::,_,_,_
3103,1495,beach park blvd,beach:::park:::blvd:::,foster city,foster:::city:::,_,_,_
3104,1288,e hillsdale blvd # ste,e:::hillsdale:::blvd:::#:::ste:::,foster city,foster:::city:::,_,_,_
3105,901,edgewater blvd # e,edgewater:::blvd:::#:::e:::,foster city,foster:::city:::,_,_,_
3106,225,carnation dr,carnation:::dr:::,freedom,freedom:::,_,_,_
3107,1025,glenhill dr,glenhill:::dr:::,fremont,fremont:::,_,_,_
3108,34360,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3109,39176,argonaut way,argonaut:::way:::,fremont,fremont:::,_,_,_
3110,39116,state st,state:::st:::,fremont,fremont:::,_,_,_
3111,34755,ardenwood blvd,ardenwood:::blvd:::,fremont,fremont:::,_,_,_
3112,681,mowry ave,mowry:::ave:::,fremont,fremont:::,_,_,_
3113,3880,lake arrowhead ave,lake:::arrowhead:::ave:::,fremont,fremont:::,_,_,_
3114,37415,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3115,39933,mission blvd,mission:::blvd:::,fremont,fremont:::,_,_,_
3116,46850,warm springs blvd,warm:::springs:::blvd:::,fremont,fremont:::,_,_,_
3117,3625,thornton ave,thornton:::ave:::,fremont,fremont:::,_,_,_
3118,39060,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3119,40460,albrae st,albrae:::st:::,fremont,fremont:::,_,_,_
3120,42891,hamilton way,hamilton:::way:::,fremont,fremont:::,_,_,_
3121,40559,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3122,47966,warm springs blvd,warm:::springs:::blvd:::,fremont,fremont:::,_,_,_
3123,41063,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3124,34460,fremont blvd ste b,fremont:::blvd:::ste:::b:::,fremont,fremont:::,_,_,_
3125,39134,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3126,37533,niles blvd,niles:::blvd:::,fremont,fremont:::,_,_,_
3127,39486,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3128,39139,farwell dr,farwell:::dr:::,fremont,fremont:::,_,_,_
3129,45401,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3130,41043,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3131,3915,washington blvd,washington:::blvd:::,fremont,fremont:::,_,_,_
3132,39473,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3133,39144,paseo padre pky,paseo:::padre:::pky:::,fremont,fremont:::,_,_,_
3134,1616,washington blvd,washington:::blvd:::,fremont,fremont:::,_,_,_
3135,34299,quartz ter,quartz:::ter:::,fremont,fremont:::,_,_,_
3136,34123,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3137,37149,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3138,4222,deep creek rd,deep:::creek:::rd:::,fremont,fremont:::,_,_,_
3139,38256,glenmoor dr # a,glenmoor:::dr:::#:::a:::,fremont,fremont:::,_,_,_
3140,41039,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3141,3988,washington blvd,washington:::blvd:::,fremont,fremont:::,_,_,_
3142,36659,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3143,1847,argus ct,argus:::ct:::,fremont,fremont:::,_,_,_
3144,3625,thornton ave,thornton:::ave:::,fremont,fremont:::,_,_,_
3145,37418,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3146,7760,monterey st # e,monterey:::st:::#:::e:::,gilroy,gilroy:::,_,_,_
3147,80,cabrillo hwy n ste u,cabrillo:::hwy:::n:::ste:::u:::,half moon bay,half:::moon:::bay:::,_,_,_
3148,1,1:::,half moon bay,half:::moon:::bay:::,_,_,_
3149,20500,hesperian blvd ste b,hesperian:::blvd:::ste:::b:::,hayward,hayward:::,_,_,_
3150,320,jackson st,jackson:::st:::,hayward,hayward:::,_,_,_
3151,24933,santa clara st ste a3,santa:::clara:::st:::ste:::a3:::,hayward,hayward:::,_,_,_
3152,22218,foothill blvd,foothill:::blvd:::,hayward,hayward:::,_,_,_
3153,991,w winton ave,w:::winton:::ave:::,hayward,hayward:::,_,_,_
3154,22545,foothill blvd,foothill:::blvd:::,hayward,hayward:::,_,_,_
3155,22624,vermont st,vermont:::st:::,hayward,hayward:::,_,_,_
3156,21439,foothill blvd,foothill:::blvd:::,hayward,hayward:::,_,_,_
3157,392,st,st:::,hayward,hayward:::,_,_,_
3158,766,a st,a:::st:::,hayward,hayward:::,_,_,_
3159,754,w a st,w:::a:::st:::,hayward,hayward:::,_,_,_
3160,320,a st,a:::st:::,hayward,hayward:::,_,_,_
3161,26617,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
3162,25036,hesperian blvd,hesperian:::blvd:::,hayward,hayward:::,_,_,_
3163,21101,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
3164,22436,foothill blvd,foothill:::blvd:::,hayward,hayward:::,_,_,_
3165,22292,foothill blvd,foothill:::blvd:::,hayward,hayward:::,_,_,_
3166,20500,hesperian blvd ste d,hesperian:::blvd:::ste:::d:::,hayward,hayward:::,_,_,_
3167,591,penny ln,penny:::ln:::,hayward,hayward:::,_,_,_
3168,20936,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
3169,219,harder rd,harder:::rd:::,hayward,hayward:::,_,_,_
3170,22544,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
3171,448,w harder rd,w:::harder:::rd:::,hayward,hayward:::,_,_,_
3172,21849,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
3173,25817,mission blvd # 4,mission:::blvd:::#:::4:::,hayward,hayward:::,_,_,_
3174,2010,b st,b:::st:::,hayward,hayward:::,_,_,_
3175,17,southland mall,southland:::mall:::,hayward,hayward:::,_,_,_
3176,1572,sycamore ave # b,sycamore:::ave:::#:::b:::,hercules,hercules:::,_,_,_
3177,201,6th st,6th:::st:::,hollister,hollister:::,_,_,_
3178,355,san felipe rd,san:::felipe:::rd:::,hollister,hollister:::,_,_,_
3179,1709,airline hwy ste j,airline:::hwy:::ste:::j:::,hollister,hollister:::,_,_,_
3180,3444,mount diablo blvd,mount:::diablo:::blvd:::,lafayette,lafayette:::,_,_,_
3181,3555,mount diablo blvd,mount:::diablo:::blvd:::,lafayette,lafayette:::,_,_,_
3182,3500,golden gate way,golden:::gate:::way:::,lafayette,lafayette:::,_,_,_
3183,999,oak hill rd,oak:::hill:::rd:::,lafayette,lafayette:::,_,_,_
3184,1100,e stanley blvd,e:::stanley:::blvd:::,livermore,livermore:::,_,_,_
3185,2111,railroad,railroad:::,livermore,livermore:::,_,_,_
3186,1536,railroad,railroad:::,livermore,livermore:::,_,_,_
3187,2059,1st st,1st:::st:::,livermore,livermore:::,_,_,_
3188,855,rincon ave,rincon:::ave:::,livermore,livermore:::,_,_,_
3189,2206,first st,first:::st:::,livermore,livermore:::,_,_,_
3190,961,bluebell dr,bluebell:::dr:::,livermore,livermore:::,_,_,_
3191,2216,1st st,1st:::st:::,livermore,livermore:::,_,_,_
3192,1067,north san antonio,north:::san:::antonio:::,los altos,los:::altos:::,_,_,_
3193,355,state st,state:::st:::,los altos,los:::altos:::,_,_,_
3194,5100,el camino real,el:::camino:::real:::,los altos,los:::altos:::,_,_,_
3195,4880,el camino real,el:::camino:::real:::,los altos,los:::altos:::,_,_,_
3196,140,state st,state:::st:::,los altos,los:::altos:::,_,_,_
3197,397,main st,main:::st:::,los altos,los:::altos:::,_,_,_
3198,4320,el camino real,el:::camino:::real:::,los altos,los:::altos:::,_,_,_
3199,406,n santa cruz ave,n:::santa:::cruz:::ave:::,los gatos,los:::gatos:::,_,_,_
3200,14030,blossom hill rd,blossom:::hill:::rd:::,los gatos,los:::gatos:::,_,_,_
3201,15495,los gatos blvd # f,los:::gatos:::blvd:::#:::f:::,los gatos,los:::gatos:::,_,_,_
3202,719,main st,main:::st:::,martinez,martinez:::,_,_,_
3203,2376,pacheco blvd,pacheco:::blvd:::,martinez,martinez:::,_,_,_
3204,1135,arnold dr ste g,arnold:::dr:::ste:::g:::,martinez,martinez:::,_,_,_
3205,170,arnold drive #120,arnold:::drive:::#120:::,martinez,martinez:::,_,_,_
3206,822,escobar st,escobar:::st:::,martinez,martinez:::,_,_,_
3207,1180,alma st,alma:::st:::,menlo park,menlo:::park:::,_,_,_
3208,1039,el camino real,el:::camino:::real:::,menlo park,menlo:::park:::,_,_,_
3209,630,menlo ave,menlo:::ave:::,menlo park,menlo:::park:::,_,_,_
3210,639,santa cruz ave,santa:::cruz:::ave:::,menlo park,menlo:::park:::,_,_,_
3211,51,millbrae ave,millbrae:::ave:::,millbrae,millbrae:::,_,_,_
3212,465,broadway,broadway:::,millbrae,millbrae:::,_,_,_
3213,114,poppy ct,poppy:::ct:::,milpitas,milpitas:::,_,_,_
3214,1455,landess ave,landess:::ave:::,milpitas,milpitas:::,_,_,_
3215,978,hanson ct,hanson:::ct:::,milpitas,milpitas:::,_,_,_
3216,103,n milpitas blvd,n:::milpitas:::blvd:::,milpitas,milpitas:::,_,_,_
3217,1828,n milpitas blvd,n:::milpitas:::blvd:::,milpitas,milpitas:::,_,_,_
3218,775,e capitol ave # a,e:::capitol:::ave:::#:::a:::,milpitas,milpitas:::,_,_,_
3219,343,rheem blvd,rheem:::blvd:::,moraga,moraga:::,_,_,_
3220,581,moraga rd,moraga:::rd:::,moraga,moraga:::,_,_,_
3221,1460,moraga rd ste b,moraga:::rd:::ste:::b:::,moraga,moraga:::,_,_,_
3222,380,park st,park:::st:::,moraga,moraga:::,_,_,_
3223,16715,monterey rd # c,monterey:::rd:::#:::c:::,morgan hill,morgan:::hill:::,_,_,_
3224,16965,monterey rd # 108e,monterey:::rd:::#:::108e:::,morgan hill,morgan:::hill:::,_,_,_
3225,340,pebble creek ct,pebble:::creek:::ct:::,morgan hill,morgan:::hill:::,_,_,_
3226,92,e 2nd st,e:::2nd:::st:::,morgan hill,morgan:::hill:::,_,_,_
3227,779,e evelyn ave # b,e:::evelyn:::ave:::#:::b:::,mountain view,mountain:::view:::,_,_,_
3228,855,w el camino real,w:::el:::camino:::real:::,mountain view,mountain:::view:::,_,_,_
3229,2522,mardell way,mardell:::way:::,mountain view,mountain:::view:::,_,_,_
3230,304,castro st,castro:::st:::,mountain view,mountain:::view:::,_,_,_
3231,895,villa st,villa:::st:::,mountain view,mountain:::view:::,_,_,_
3232,134,castro st,castro:::st:::,mountain view,mountain:::view:::,_,_,_
3233,600,w el camino real,w:::el:::camino:::real:::,mountain view,mountain:::view:::,_,_,_
3234,102,castro st,castro:::st:::,mountain view,mountain:::view:::,_,_,_
3235,485,castro st,castro:::st:::,mountain view,mountain:::view:::,_,_,_
3236,1924,old middlefield way # e,old:::middlefield:::way:::#:::e:::,mountain view,mountain:::view:::,_,_,_
3237,152,castro st,castro:::st:::,mountain view,mountain:::view:::,_,_,_
3238,867,e el camino real,e:::el:::camino:::real:::,mountain view,mountain:::view:::,_,_,_
3239,124,castro st,castro:::st:::,mountain view,mountain:::view:::,_,_,_
3240,1991,w el camino real,w:::el:::camino:::real:::,mountain view,mountain:::view:::,_,_,_
3241,174,castro st,castro:::st:::,mountain view,mountain:::view:::,_,_,_
3242,2650,w el camino real,w:::el:::camino:::real:::,mountain view,mountain:::view:::,_,_,_
3243,825,main st,main:::st:::,napa,napa:::,_,_,_
3244,2940,jefferson st,jefferson:::st:::,napa,napa:::,_,_,_
3245,1012,1st st,1st:::st:::,napa,napa:::,_,_,_
3246,915,freeway dr,freeway:::dr:::,napa,napa:::,_,_,_
3247,1675,trancas st,trancas:::st:::,napa,napa:::,_,_,_
3248,3638,bel aire plz,bel:::aire:::plz:::,napa,napa:::,_,_,_
3249,1001,2nd st,2nd:::st:::,napa,napa:::,_,_,_
3250,2985,jefferson st,jefferson:::st:::,napa,napa:::,_,_,_
3251,1144,jordan ln,jordan:::ln:::,napa,napa:::,_,_,_
3252,1445,imola ave,imola:::ave:::,napa,napa:::,_,_,_
3253,39119,cedar blvd,cedar:::blvd:::,newark,newark:::,_,_,_
3254,64,lewis center,lewis:::center:::,newark,newark:::,_,_,_
3255,36926,sycamore st,sycamore:::st:::,newark,newark:::,_,_,_
3256,6295,jarvis ave,jarvis:::ave:::,newark,newark:::,_,_,_
3257,354,17th st,17th:::st:::,oakland,oakland:::,_,_,_
3258,416,13th st,13th:::st:::,oakland,oakland:::,_,_,_
3259,4000,rhoda ave,rhoda:::ave:::,oakland,oakland:::,_,_,_
3260,1698,7th st,7th:::st:::,oakland,oakland:::,_,_,_
3261,1442,franklin st,franklin:::st:::,oakland,oakland:::,_,_,_
3262,10800,bancroft ave,bancroft:::ave:::,oakland,oakland:::,_,_,_
3263,4326,virginia ave,virginia:::ave:::,oakland,oakland:::,_,_,_
3264,1327,peralta st,peralta:::st:::,oakland,oakland:::,_,_,_
3265,8012,macarthur blvd,macarthur:::blvd:::,oakland,oakland:::,_,_,_
3266,2943,carmel st,carmel:::st:::,oakland,oakland:::,_,_,_
3267,1614,castro st,castro:::st:::,oakland,oakland:::,_,_,_
3268,10,hegenberger rd,hegenberger:::rd:::,oakland,oakland:::,_,_,_
3269,5897,college ave,college:::ave:::,oakland,oakland:::,_,_,_
3270,1100,bayview ave,bayview:::ave:::,oakland,oakland:::,_,_,_
3271,346,9th st ste 210,9th:::st:::ste:::210:::,oakland,oakland:::,_,_,_
3272,399,8th st,8th:::st:::,oakland,oakland:::,_,_,_
3273,6650,bancroft ave,bancroft:::ave:::,oakland,oakland:::,_,_,_
3274,2033,macarthur blvd,macarthur:::blvd:::,oakland,oakland:::,_,_,_
3275,940,webster st,webster:::st:::,oakland,oakland:::,_,_,_
3276,391,grand ave,grand:::ave:::,oakland,oakland:::,_,_,_
3277,825,webster st,webster:::st:::,oakland,oakland:::,_,_,_
3278,3407,fruitvale avenue,fruitvale:::avenue:::,oakland,oakland:::,_,_,_
3279,2216,broadway,broadway:::,oakland,oakland:::,_,_,_
3280,6247,college ave,college:::ave:::,oakland,oakland:::,_,_,_
3281,296,hegenberger rd,hegenberger:::rd:::,oakland,oakland:::,_,_,_
3282,345,8th st,8th:::st:::,oakland,oakland:::,_,_,_
3283,3941,piedmont ave,piedmont:::ave:::,oakland,oakland:::,_,_,_
3284,723,webster st,webster:::st:::,oakland,oakland:::,_,_,_
3285,1009,harrison st,harrison:::st:::,oakland,oakland:::,_,_,_
3286,333,17th st,17th:::st:::,oakland,oakland:::,_,_,_
3287,186,eastmont mall,eastmont:::mall:::,oakland,oakland:::,_,_,_
3288,900,market st,market:::st:::,oakland,oakland:::,_,_,_
3289,310,broadway,broadway:::,oakland,oakland:::,_,_,_
3290,3731,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
3291,2907,fruitvale ave,fruitvale:::ave:::,oakland,oakland:::,_,_,_
3292,541,e 12th st # 1,e:::12th:::st:::#:::1:::,oakland,oakland:::,_,_,_
3293,333,e 15th st,e:::15th:::st:::,oakland,oakland:::,_,_,_
3294,396,11th st,11th:::st:::,oakland,oakland:::,_,_,_
3295,3232,grand ave,grand:::ave:::,oakland,oakland:::,_,_,_
3296,11893,skyline blvd,skyline:::blvd:::,oakland,oakland:::,_,_,_
3297,308,14th st,14th:::st:::,oakland,oakland:::,_,_,_
3298,320,8th st ste 2-b,8th:::st:::ste:::2-b:::,oakland,oakland:::,_,_,_
3299,1528,san pablo ave,san:::pablo:::ave:::,oakland,oakland:::,_,_,_
3300,2531,macarthur blvd,macarthur:::blvd:::,oakland,oakland:::,_,_,_
3301,800,broadway,broadway:::,oakland,oakland:::,_,_,_
3302,327,8th st,8th:::st:::,oakland,oakland:::,_,_,_
3303,2810,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
3304,2328,14th ave,14th:::ave:::,oakland,oakland:::,_,_,_
3305,541,e 12th st # 1,e:::12th:::st:::#:::1:::,oakland,oakland:::,_,_,_
3306,3284,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
3307,4066,piedmont ave,piedmont:::ave:::,oakland,oakland:::,_,_,_
3308,383,9th st,9th:::st:::,oakland,oakland:::,_,_,_
3309,4080,piedmont ave,piedmont:::ave:::,oakland,oakland:::,_,_,_
3310,373,8th st,8th:::st:::,oakland,oakland:::,_,_,_
3311,3415,grand ave,grand:::ave:::,oakland,oakland:::,_,_,_
3312,708,franklin st,franklin:::st:::,oakland,oakland:::,_,_,_
3313,2852,mountain blvd,mountain:::blvd:::,oakland,oakland:::,_,_,_
3314,932,loomis ct,loomis:::ct:::,oakland,oakland:::,_,_,_
3315,9509,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
3316,326,23rd st # d,23rd:::st:::#:::d:::,oakland,oakland:::,_,_,_
3317,4258,piedmont ave,piedmont:::ave:::,oakland,oakland:::,_,_,_
3318,2800,bartlettst,bartlettst:::,oakland,oakland:::,_,_,_
3319,3271,lakeshore ave,lakeshore:::ave:::,oakland,oakland:::,_,_,_
3320,3537,fruitvale ave,fruitvale:::ave:::,oakland,oakland:::,_,_,_
3321,346,14th st,14th:::st:::,oakland,oakland:::,_,_,_
3322,3601,grand ave,grand:::ave:::,oakland,oakland:::,_,_,_
3323,6465,san pablo ave,san:::pablo:::ave:::,oakland,oakland:::,_,_,_
3324,369,12th st,12th:::st:::,oakland,oakland:::,_,_,_
3325,301,8th st,8th:::st:::,oakland,oakland:::,_,_,_
3326,6048,college ave,college:::ave:::,oakland,oakland:::,_,_,_
3327,2827,best ave,best:::ave:::,oakland,oakland:::,_,_,_
3328,3655,piedmont ave,piedmont:::ave:::,oakland,oakland:::,_,_,_
3329,2935,foothill blvd,foothill:::blvd:::,oakland,oakland:::,_,_,_
3330,360,11th st,11th:::st:::,oakland,oakland:::,_,_,_
3331,2000,park blvd,park:::blvd:::,oakland,oakland:::,_,_,_
3332,5401,e 14th st,e:::14th:::st:::,oakland,oakland:::,_,_,_
3333,328,10th st,10th:::st:::,oakland,oakland:::,_,_,_
3334,728,webster st,webster:::st:::,oakland,oakland:::,_,_,_
3335,835,webster st,webster:::st:::,oakland,oakland:::,_,_,_
3336,6336,shattuck ave,shattuck:::ave:::,oakland,oakland:::,_,_,_
3337,257,12th st,12th:::st:::,oakland,oakland:::,_,_,_
3338,1852,park blvd,park:::blvd:::,oakland,oakland:::,_,_,_
3339,2541,telegraph ave,telegraph:::ave:::,oakland,oakland:::,_,_,_
3340,389,8th st,8th:::st:::,oakland,oakland:::,_,_,_
3341,387,9th st,9th:::st:::,oakland,oakland:::,_,_,_
3342,729,webster st,webster:::st:::,oakland,oakland:::,_,_,_
3343,528,lake park ave,lake:::park:::ave:::,oakland,oakland:::,_,_,_
3344,4290,piedmont ave,piedmont:::ave:::,oakland,oakland:::,_,_,_
3345,366,8th st,8th:::st:::,oakland,oakland:::,_,_,_
3346,3421,macarthur blvd,macarthur:::blvd:::,oakland,oakland:::,_,_,_
3347,549,e 12th st,e:::12th:::st:::,oakland,oakland:::,_,_,_
3348,723,e 12th st,e:::12th:::st:::,oakland,oakland:::,_,_,_
3349,304,fairmount ave apt 2,fairmount:::ave:::apt:::2:::,oakland,oakland:::,_,_,_
3350,59,grand ave,grand:::ave:::,oakland,oakland:::,_,_,_
3351,2068,35th ave,35th:::ave:::,oakland,oakland:::,_,_,_
3352,5907,foothill blvd,foothill:::blvd:::,oakland,oakland:::,_,_,_
3353,712,franklin st,franklin:::st:::,oakland,oakland:::,_,_,_
